Arestas na MST:
2221 - 3444: 30
3334 - 3894: 30
1129 - 7062: 30
9246 - 1101: 30
236 - 5585: 30
5992 - 2280: 30
5511 - 5510: 30
8500 - 5876: 30
9155 - 6354: 30
3333 - 3332: 30
8341 - 8342: 30
917 - 7835: 30
2119 - 2118: 30
7818 - 9076: 30
667 - 666: 30
6968 - 6250: 30
2491 - 7151: 30
7823 - 7824: 31
7652 - 3686: 31
6997 - 1067: 31
2665 - 2694: 31
8296 - 8295: 31
7060 - 7061: 31
9273 - 6459: 31
8434 - 4476: 31
1383 - 215: 31
3325 - 3324: 31
3640 - 3639: 31
3641 - 446: 31
7850 - 7849: 31
1608 - 1609: 31
9905 - 5910: 31
9852 - 2480: 31
2258 - 2191: 31
7167 - 7168: 31
6491 - 8412: 31
7958 - 5885: 31
9270 - 9271: 31
9466 - 2704: 31
3225 - 5682: 31
653 - 9659: 31
6408 - 1956: 31
5481 - 3429: 31
1301 - 7784: 31
3460 - 3459: 31
8192 - 7373: 31
5151 - 5020: 31
7540 - 7539: 31
2945 - 7880: 31
9454 - 8952: 31
4082 - 4081: 31
8379 - 6751: 31
8037 - 7263: 31
8063 - 5711: 31
7992 - 7991: 31
3558 - 4867: 31
110 - 3600: 31
5570 - 5571: 31
8349 - 8908: 31
9279 - 5353: 31
5197 - 4219: 31
5002 - 5001: 31
8186 - 6225: 31
5997 - 1862: 31
4659 - 2309: 31
4256 - 4255: 31
2361 - 8420: 31
8545 - 8657: 31
7282 - 1007: 31
1895 - 9424: 31
6135 - 4345: 31
7617 - 7616: 31
4329 - 304: 31
1423 - 1424: 31
1420 - 9579: 31
6743 - 4405: 31
2060 - 2061: 31
7643 - 6046: 31
2708 - 1900: 31
98 - 9911: 31
4024 - 4025: 31
6742 - 6741: 31
2427 - 2426: 31
8025 - 6362: 31
7438 - 9213: 31
792 - 2296: 31
3497 - 4971: 31
4642 - 2816: 31
1532 - 2829: 31
2184 - 1669: 31
1633 - 1401: 31
8147 - 8148: 31
2867 - 1243: 31
1662 - 4609: 31
6876 - 6877: 31
4671 - 7876: 31
4254 - 9465: 31
1017 - 9277: 31
3244 - 3245: 32
4445 - 701: 32
1537 - 3602: 32
2241 - 7512: 32
1118 - 8689: 32
9652 - 8142: 32
8214 - 687: 32
5950 - 3941: 32
7501 - 1697: 32
9267 - 1347: 32
4225 - 8897: 32
7157 - 5655: 32
3250 - 3251: 32
9486 - 8905: 32
8092 - 4863: 32
1798 - 1799: 32
7450 - 7451: 32
8220 - 7135: 32
7831 - 7830: 32
2739 - 2031: 32
9690 - 7317: 32
7811 - 7812: 32
7524 - 7523: 32
5771 - 8722: 32
5321 - 5320: 32
7123 - 7124: 32
2611 - 7656: 32
3302 - 2547: 32
6524 - 6525: 32
493 - 6688: 32
3102 - 7079: 32
8250 - 8251: 32
1150 - 2856: 32
5794 - 8988: 32
7990 - 7989: 32
119 - 5673: 32
8566 - 6969: 32
2483 - 2482: 32
8844 - 9998: 32
4559 - 934: 32
6839 - 2323: 32
239 - 3421: 32
4319 - 4704: 32
8603 - 8602: 32
9623 - 9622: 32
8619 - 7384: 32
4862 - 4861: 32
7087 - 7088: 32
2412 - 3691: 32
2432 - 5131: 32
2281 - 1901: 32
8154 - 9709: 32
1935 - 5557: 32
3612 - 3555: 32
838 - 8851: 32
1839 - 818: 32
7446 - 4005: 32
1910 - 4183: 32
5904 - 7705: 32
5452 - 4959: 32
9589 - 3522: 32
1517 - 7284: 32
1626 - 5806: 32
3629 - 175: 32
6331 - 6332: 32
1324 - 8873: 32
4839 - 4840: 32
1341 - 2380: 32
3375 - 3376: 32
534 - 533: 32
7506 - 9149: 32
7688 - 6841: 32
2279 - 8057: 32
3348 - 5774: 32
1775 - 1774: 32
2107 - 9099: 32
5418 - 5417: 32
7323 - 7322: 32
3250 - 1243: 32
5259 - 5706: 32
9807 - 9808: 32
73 - 540: 32
5354 - 1414: 32
4458 - 9762: 33
5006 - 7070: 33
547 - 9340: 33
2578 - 7941: 33
622 - 7124: 33
5661 - 7656: 33
2543 - 2542: 33
5072 - 2627: 33
3848 - 954: 33
7276 - 7275: 33
6857 - 9902: 33
5961 - 5960: 33
4374 - 4373: 33
152 - 2793: 33
6160 - 8430: 33
5497 - 700: 33
4375 - 668: 33
6030 - 5795: 33
8478 - 7133: 33
1629 - 7713: 33
4097 - 4096: 33
318 - 5763: 33
1646 - 7687: 33
8357 - 8358: 33
3834 - 2062: 33
3818 - 8191: 33
4207 - 4206: 33
5642 - 9885: 33
830 - 829: 33
3195 - 5457: 33
9766 - 6326: 33
6035 - 6846: 33
3521 - 9106: 33
3403 - 6173: 33
91 - 90: 33
6552 - 6070: 33
2497 - 6450: 33
9538 - 9345: 33
4926 - 4927: 33
3809 - 4177: 33
5947 - 2575: 33
9770 - 3680: 33
5100 - 5099: 33
5751 - 7950: 33
3918 - 3015: 33
8271 - 4893: 33
1591 - 1592: 33
1789 - 6854: 33
8058 - 4698: 33
5741 - 7673: 33
625 - 626: 33
3986 - 9481: 33
9510 - 9509: 33
5332 - 5590: 33
9107 - 1105: 33
6361 - 7266: 33
2366 - 4818: 33
6306 - 493: 33
1361 - 1360: 33
6574 - 2423: 33
6325 - 8879: 33
7547 - 2712: 33
9400 - 9399: 33
9861 - 9862: 33
9865 - 9866: 33
8006 - 8007: 33
6868 - 7328: 33
4932 - 5803: 34
4895 - 716: 34
6872 - 6871: 34
2839 - 6169: 34
161 - 4462: 34
1271 - 6214: 34
5068 - 9265: 34
3958 - 2459: 34
8514 - 8515: 34
6771 - 249: 34
8093 - 7846: 34
7422 - 9875: 34
4075 - 9397: 34
6998 - 7655: 34
1176 - 308: 34
2580 - 2579: 34
5 - 6490: 34
7886 - 8400: 34
2824 - 6802: 34
4626 - 7329: 34
9449 - 174: 34
8022 - 8021: 34
7212 - 135: 34
6351 - 6116: 34
5596 - 6445: 34
8740 - 9493: 34
7585 - 87: 34
4990 - 3171: 34
5157 - 5158: 34
1164 - 2227: 34
7644 - 3598: 34
7457 - 7456: 34
5116 - 3676: 34
5453 - 5871: 34
1089 - 1090: 34
7680 - 6516: 34
6673 - 6674: 34
731 - 6960: 34
5217 - 4448: 34
4072 - 1507: 34
8003 - 9792: 34
784 - 369: 34
5248 - 5247: 34
1315 - 1965: 34
3637 - 6639: 34
3720 - 5513: 34
6285 - 3343: 34
3602 - 3601: 34
899 - 7179: 34
8555 - 1405: 34
1488 - 2638: 34
2181 - 4710: 34
4727 - 4728: 34
9498 - 9497: 35
2980 - 1699: 35
3834 - 3868: 35
9323 - 9371: 35
2225 - 1467: 35
2800 - 2799: 35
6589 - 7416: 35
5532 - 4950: 35
3986 - 479: 35
1291 - 8669: 35
5001 - 5000: 35
6828 - 6829: 35
23 - 5925: 35
2604 - 2603: 35
527 - 7429: 35
2823 - 2824: 35
6190 - 6189: 35
4257 - 5830: 35
7335 - 7336: 35
7701 - 4017: 35
5405 - 6012: 35
1911 - 1912: 35
3622 - 7530: 35
7867 - 8411: 35
962 - 3553: 35
2353 - 3477: 35
1947 - 1721: 35
8871 - 5870: 35
598 - 2900: 35
160 - 8347: 35
7753 - 1863: 35
9421 - 8499: 35
4006 - 4005: 35
4062 - 4061: 35
5773 - 5772: 35
6261 - 6260: 35
1254 - 391: 35
3884 - 5565: 35
4484 - 9288: 35
832 - 833: 35
8948 - 893: 35
5136 - 5135: 35
5697 - 5696: 35
8766 - 8198: 35
6057 - 851: 35
2517 - 2518: 35
9987 - 266: 35
5149 - 4193: 35
950 - 951: 35
5849 - 5848: 35
8974 - 8973: 35
219 - 3231: 35
2312 - 2311: 35
8574 - 8573: 35
9238 - 6926: 35
671 - 7739: 35
8970 - 2694: 35
9553 - 4281: 35
3033 - 3032: 35
8048 - 187: 35
8372 - 9908: 35
2775 - 3987: 35
4614 - 6383: 35
178 - 3480: 35
5711 - 5710: 35
418 - 8207: 35
1945 - 1946: 35
1117 - 2672: 35
7918 - 2228: 35
9287 - 7184: 35
5726 - 5727: 35
9967 - 3816: 35
319 - 4221: 35
7202 - 8281: 35
8585 - 9983: 35
5986 - 2955: 35
9367 - 9368: 35
5264 - 3529: 35
4893 - 7212: 35
5373 - 5374: 36
2615 - 3294: 36
7760 - 4775: 36
645 - 5420: 36
3584 - 3583: 36
4340 - 4341: 36
6243 - 769: 36
1708 - 2057: 36
737 - 8975: 36
2397 - 3654: 36
7082 - 131: 36
6712 - 6711: 36
65 - 64: 36
5624 - 5625: 36
1165 - 4002: 36
5256 - 5255: 36
2069 - 6722: 36
20 - 1327: 36
5316 - 1314: 36
265 - 44: 36
5843 - 1668: 36
5850 - 5849: 36
4931 - 1033: 36
4505 - 7431: 36
3803 - 5187: 36
2235 - 7161: 36
8851 - 2216: 36
4100 - 4101: 36
5163 - 444: 36
5361 - 5362: 36
1723 - 7008: 36
7504 - 6724: 36
4742 - 5792: 36
5057 - 6227: 36
3192 - 3193: 36
7488 - 7487: 36
5536 - 8238: 36
2311 - 5621: 36
6247 - 6246: 36
5777 - 5778: 36
2451 - 2450: 36
7479 - 7478: 36
2938 - 7002: 36
921 - 922: 36
2063 - 1787: 36
4739 - 4740: 36
5308 - 4290: 36
6460 - 5640: 36
4438 - 4439: 36
739 - 1073: 36
5236 - 5194: 36
1376 - 9083: 36
8259 - 6668: 36
3078 - 3079: 36
7202 - 7203: 36
635 - 634: 36
1605 - 1604: 36
9499 - 5976: 36
8535 - 9118: 36
5561 - 5674: 37
5886 - 8319: 37
7837 - 7838: 37
6295 - 1632: 37
7252 - 7253: 37
4399 - 8228: 37
1275 - 6683: 37
4843 - 380: 37
5192 - 5191: 37
928 - 6596: 37
7696 - 8544: 37
7860 - 4526: 37
5280 - 5281: 37
1561 - 1562: 37
3657 - 2380: 37
8188 - 8187: 37
8682 - 1923: 37
4055 - 8092: 37
23 - 7882: 37
894 - 893: 37
6458 - 8676: 37
8535 - 8536: 37
9243 - 4653: 37
6328 - 6329: 37
5573 - 754: 37
644 - 7318: 37
4711 - 4712: 37
6369 - 6370: 37
5439 - 5440: 37
3716 - 3717: 37
8943 - 6523: 37
2711 - 7019: 37
3454 - 9586: 37
5787 - 9347: 37
7966 - 1848: 37
7418 - 7417: 37
1602 - 1603: 37
9320 - 6857: 37
7218 - 6591: 37
1608 - 1607: 37
6803 - 6804: 37
7389 - 9346: 37
7447 - 763: 37
2539 - 2540: 37
2969 - 8307: 37
1948 - 6995: 37
6313 - 1752: 37
4808 - 3801: 37
3533 - 2285: 38
3764 - 8363: 38
1753 - 1752: 38
4684 - 7624: 38
5509 - 5508: 38
9835 - 9836: 38
1155 - 4672: 38
6584 - 86: 38
8695 - 6217: 38
5360 - 5359: 38
6731 - 8473: 38
9728 - 9727: 38
9724 - 9723: 38
722 - 6809: 38
2743 - 3940: 38
9939 - 9940: 38
9950 - 9951: 38
3553 - 8497: 38
1621 - 7747: 38
3300 - 1803: 38
4266 - 4267: 38
1549 - 1548: 38
8912 - 2288: 38
4473 - 4472: 38
1167 - 3331: 38
8450 - 9188: 38
7645 - 8939: 38
4252 - 3550: 38
8618 - 5619: 38
2216 - 2217: 38
1691 - 7251: 38
8252 - 758: 38
4673 - 4674: 38
7681 - 9234: 38
532 - 2814: 38
96 - 8011: 38
7908 - 5769: 38
6751 - 5571: 38
6726 - 6725: 38
4936 - 9128: 38
4823 - 9443: 38
6973 - 6974: 38
5061 - 4903: 38
1989 - 2180: 38
2331 - 4319: 38
6097 - 781: 38
5867 - 2559: 38
9599 - 699: 38
5506 - 8910: 38
942 - 941: 38
3836 - 942: 39
6124 - 6123: 39
4353 - 5504: 39
5976 - 2643: 39
5032 - 6993: 39
1962 - 4282: 39
9462 - 3137: 39
1103 - 5098: 39
9296 - 9295: 39
9952 - 6657: 39
4722 - 2931: 39
1107 - 7864: 39
1772 - 3150: 39
9367 - 9366: 39
9418 - 9417: 39
6169 - 6168: 39
7213 - 5195: 39
1656 - 4938: 39
8284 - 3371: 39
3932 - 9434: 39
6481 - 6480: 39
5299 - 7490: 39
621 - 3736: 39
7982 - 7981: 39
9061 - 9062: 39
9929 - 9413: 39
2679 - 2883: 39
4563 - 1710: 39
3601 - 3596: 39
4067 - 9200: 39
6715 - 6716: 39
1106 - 1107: 39
5414 - 5415: 39
4529 - 5223: 39
4166 - 4165: 39
8934 - 8935: 39
2501 - 2502: 39
685 - 5650: 39
4651 - 1807: 40
8877 - 2637: 40
8648 - 271: 40
4881 - 5030: 40
9898 - 165: 40
7235 - 7234: 40
805 - 8522: 40
6065 - 1531: 40
4883 - 5893: 40
3628 - 181: 40
7012 - 3969: 40
4511 - 7606: 40
4779 - 4780: 40
5646 - 5647: 40
8865 - 7815: 40
7148 - 7147: 40
1764 - 1763: 40
2223 - 4018: 40
9263 - 9264: 40
362 - 6168: 40
2589 - 2588: 40
5480 - 5479: 40
3102 - 2904: 41
7261 - 8966: 41
2085 - 5375: 41
4900 - 7130: 41
7536 - 3582: 41
494 - 495: 41
2659 - 9973: 41
961 - 9720: 41
5473 - 1860: 41
5078 - 6640: 41
6881 - 6882: 41
9052 - 4768: 41
1212 - 6709: 41
4391 - 1378: 41
9054 - 9053: 41
6464 - 7295: 41
5371 - 6359: 41
7105 - 5680: 41
7347 - 7538: 41
1565 - 6043: 41
5280 - 5279: 41
1194 - 9646: 41
5279 - 5079: 42
1485 - 2636: 42
6736 - 2318: 42
7380 - 8509: 42
1258 - 1257: 42
5013 - 5014: 42
9518 - 4853: 42
4437 - 5100: 42
3123 - 1039: 42
6991 - 6990: 42
6701 - 3888: 42
3530 - 4063: 42
1990 - 1989: 42
2835 - 554: 42
7622 - 6101: 42
6045 - 6044: 42
7794 - 6638: 42
7067 - 7485: 42
2612 - 8767: 42
3964 - 7631: 42
8724 - 5285: 42
3202 - 3201: 42
3697 - 3698: 42
3999 - 4000: 42
4822 - 4821: 42
9985 - 9984: 42
3077 - 3500: 42
2558 - 9119: 42
7403 - 3467: 42
3714 - 3715: 42
217 - 7610: 42
5895 - 6855: 43
9336 - 7552: 43
9463 - 9464: 43
788 - 789: 43
6350 - 6349: 43
4456 - 7533: 43
1026 - 1025: 43
3817 - 5313: 43
4239 - 756: 43
8172 - 175: 43
4075 - 9114: 43
2385 - 7204: 43
9144 - 1983: 43
4496 - 4495: 43
5456 - 938: 43
4260 - 4259: 43
7015 - 7014: 43
7613 - 9899: 43
3201 - 8604: 43
4574 - 3865: 43
4498 - 8546: 43
9066 - 7857: 43
5787 - 5786: 43
1131 - 9299: 44
3774 - 3773: 44
4430 - 4431: 44
9894 - 9686: 44
5249 - 7976: 44
5978 - 9726: 44
930 - 4258: 44
9873 - 8341: 44
2717 - 2716: 44
8367 - 3607: 44
2739 - 4241: 44
9881 - 5474: 44
8812 - 8811: 44
5328 - 9887: 44
8778 - 8777: 44
5550 - 6012: 44
7799 - 7517: 44
5927 - 5928: 44
7041 - 9625: 44
4911 - 1108: 44
3887 - 9422: 44
4447 - 4448: 44
4872 - 9887: 44
2754 - 2755: 45
2457 - 2456: 45
552 - 553: 45
2289 - 4959: 45
2783 - 7125: 45
997 - 6962: 45
2232 - 2233: 45
6512 - 8285: 45
2134 - 3278: 45
936 - 935: 45
5674 - 9013: 45
1064 - 600: 45
7828 - 8882: 45
3630 - 3629: 45
772 - 1652: 45
7832 - 2601: 45
4788 - 4789: 45
6951 - 8082: 45
5590 - 3479: 45
8440 - 7974: 45
356 - 3239: 45
7965 - 8752: 45
5013 - 5012: 45
1883 - 1884: 46
4464 - 4463: 46
4516 - 4517: 46
8644 - 8643: 46
2035 - 2982: 46
8191 - 9057: 46
3353 - 6037: 46
7249 - 9127: 46
4262 - 2692: 46
7762 - 7761: 46
4642 - 6217: 46
7696 - 414: 46
2100 - 2101: 46
8551 - 8550: 46
9558 - 6963: 46
9181 - 5915: 46
6564 - 6565: 46
556 - 7775: 46
9112 - 7409: 46
433 - 432: 46
120 - 4011: 46
8351 - 1067: 46
5498 - 114: 47
996 - 995: 47
9585 - 9584: 47
6078 - 2490: 47
8499 - 8498: 47
1496 - 1495: 47
2745 - 8404: 47
690 - 8655: 47
1851 - 1852: 47
4939 - 4479: 47
3211 - 3210: 47
9433 - 9432: 47
4814 - 4813: 47
9750 - 9460: 47
2068 - 2067: 48
4873 - 7264: 48
2110 - 2109: 48
4049 - 4050: 48
1440 - 4566: 48
9794 - 9795: 48
8969 - 260: 48
2650 - 70: 48
7698 - 7699: 48
9609 - 4421: 48
7395 - 7394: 48
7176 - 7177: 48
9977 - 9976: 48
4869 - 7841: 48
600 - 9445: 48
3873 - 3872: 49
4315 - 5425: 49
1689 - 1688: 49
1736 - 4279: 49
3034 - 9737: 49
7679 - 7678: 49
9113 - 9112: 49
4145 - 4146: 49
2974 - 2973: 49
9144 - 9143: 49
9891 - 4733: 50
7433 - 1009: 50
9028 - 9029: 50
3369 - 3370: 50
7609 - 7270: 50
8645 - 757: 50
5436 - 7435: 50
7161 - 7160: 50
9099 - 5507: 50
8781 - 6740: 50
3394 - 3395: 50
9829 - 603: 50
4135 - 3130: 50
1099 - 4350: 50
9377 - 135: 50
5829 - 5828: 50
7875 - 3101: 50
2921 - 2922: 50
9855 - 3: 50
3481 - 1054: 51
684 - 683: 51
3835 - 1513: 51
2600 - 2254: 51
7305 - 7306: 51
9701 - 9700: 51
5265 - 4967: 51
7951 - 4215: 51
885 - 3834: 51
2392 - 8997: 51
5318 - 7003: 51
5977 - 1096: 51
2665 - 6027: 51
118 - 891: 51
2422 - 5762: 51
7368 - 6746: 51
5549 - 6703: 51
5848 - 9416: 51
5391 - 79: 51
6071 - 4324: 51
3232 - 9590: 52
9636 - 5779: 52
5968 - 3917: 52
7742 - 8549: 52
4663 - 4664: 52
1544 - 4088: 52
822 - 823: 52
4524 - 1090: 52
4084 - 4083: 52
1822 - 842: 52
6478 - 6479: 52
5618 - 5617: 52
7892 - 3038: 53
7320 - 5103: 53
6824 - 6823: 53
6613 - 6614: 53
1843 - 9131: 53
6710 - 4528: 53
7624 - 7623: 53
9789 - 1807: 53
3849 - 3850: 53
4553 - 4552: 53
9101 - 6152: 53
1091 - 3514: 53
497 - 8149: 53
7618 - 7719: 53
9448 - 1476: 53
3063 - 1196: 54
2434 - 7795: 54
2933 - 4323: 54
1560 - 7104: 54
3109 - 9557: 54
539 - 7619: 54
4398 - 4397: 54
3272 - 9280: 55
2550 - 5231: 55
965 - 4546: 55
6359 - 6358: 55
6257 - 3318: 55
4153 - 3486: 55
9682 - 9683: 55
7728 - 2939: 55
1180 - 5869: 56
5343 - 2619: 56
4316 - 8758: 56
2678 - 271: 56
745 - 9169: 56
3019 - 3020: 56
6805 - 4678: 56
2611 - 2610: 56
9383 - 9384: 56
2457 - 2458: 56
442 - 7739: 57
158 - 8656: 57
1857 - 5584: 57
5448 - 5449: 58
4181 - 9352: 58
8470 - 8469: 58
3471 - 3472: 58
4560 - 4559: 59
1075 - 7175: 59
6530 - 2395: 59
3700 - 3701: 59
6198 - 6197: 59
2902 - 2901: 59
1246 - 1245: 60
287 - 6698: 60
6902 - 2090: 61
9980 - 7211: 61
448 - 447: 61
4190 - 4191: 61
5626 - 5627: 62
9094 - 862: 63
4048 - 4049: 63
9344 - 9343: 63
3010 - 3011: 63
1410 - 1409: 64
8113 - 8114: 64
8161 - 8160: 64
6776 - 8791: 65
3646 - 9335: 65
2752 - 6243: 65
6406 - 6407: 66
3287 - 3286: 66
2500 - 2499: 66
7891 - 7892: 67
66 - 65: 67
8264 - 8265: 67
6434 - 941: 67
3453 - 3454: 68
1559 - 1558: 68
508 - 624: 68
1698 - 7877: 69
4089 - 4437: 69
8980 - 8981: 69
2965 - 2964: 70
810 - 811: 70
3687 - 9151: 70
8350 - 3060: 70
6052 - 6051: 70
1697 - 1698: 70
3841 - 3840: 71
6900 - 6899: 71
179 - 180: 72
8672 - 8673: 72
8569 - 5476: 72
1521 - 5444: 73
4056 - 3355: 73
8324 - 8323: 74
3450 - 3449: 74
7066 - 7067: 74
226 - 9331: 74
6036 - 8605: 76
7247 - 7246: 76
7458 - 7459: 78
6334 - 4489: 81
8797 - 8798: 83
Peso total da MST: 150334
