Arestas na MST:
2863 - 2864: 30
917 - 7835: 30
3979 - 1642: 30
2895 - 2896: 30
136 - 8204: 30
2635 - 478: 30
9598 - 6686: 30
5876 - 8500: 30
9802 - 2427: 30
4628 - 8368: 30
8923 - 7796: 30
7436 - 7437: 30
6250 - 6968: 30
9456 - 9457: 30
1637 - 5384: 30
500 - 501: 30
5992 - 2280: 30
6846 - 2997: 30
1900 - 2708: 31
1633 - 1401: 31
1243 - 2867: 31
9454 - 8952: 31
7876 - 4671: 31
9273 - 6459: 31
6442 - 3600: 31
4405 - 6743: 31
4971 - 3497: 31
8147 - 8148: 31
3459 - 3460: 31
7849 - 7850: 31
4476 - 8434: 31
2426 - 2427: 31
9905 - 5910: 31
9424 - 1895: 31
1017 - 9277: 31
6408 - 1956: 31
7991 - 7992: 31
2309 - 4659: 31
1662 - 4609: 31
446 - 3641: 31
1423 - 1424: 31
3324 - 3325: 31
9164 - 653: 31
9213 - 7438: 31
2704 - 9466: 31
6741 - 6742: 31
5711 - 8063: 31
6876 - 6877: 31
5197 - 4219: 31
5020 - 5151: 31
8349 - 8908: 31
2665 - 2694: 31
2258 - 7844: 31
3429 - 5481: 31
8545 - 8657: 31
3558 - 4867: 31
2296 - 792: 31
7784 - 1301: 31
3225 - 5682: 31
2945 - 7880: 31
4024 - 4025: 31
7616 - 7617: 31
2060 - 2061: 31
9911 - 98: 31
2184 - 1669: 31
4345 - 6135: 31
7167 - 7168: 31
5570 - 5571: 31
4081 - 4082: 31
9279 - 5353: 31
7282 - 1007: 31
1067 - 6997: 31
9270 - 9271: 31
7539 - 7540: 31
8295 - 8296: 31
8192 - 7373: 31
8186 - 6225: 31
3686 - 7652: 31
2480 - 9852: 31
215 - 1383: 31
1608 - 1609: 31
2816 - 4642: 31
304 - 4329: 31
7263 - 8037: 31
5001 - 5002: 31
7823 - 7824: 31
8379 - 6751: 31
1532 - 2829: 31
8420 - 2361: 31
4254 - 9465: 31
4255 - 4256: 31
1420 - 9579: 31
8025 - 6362: 31
1862 - 5997: 31
5885 - 7958: 31
3639 - 3640: 31
7060 - 7061: 31
6491 - 8412: 31
6046 - 7643: 31
4225 - 8897: 32
8566 - 6969: 32
7317 - 9690: 32
8142 - 9652: 32
4989 - 3602: 32
3302 - 2547: 32
7506 - 9149: 32
7157 - 5655: 32
6841 - 7688: 32
6839 - 2323: 32
3555 - 3612: 32
838 - 8851: 32
1910 - 4183: 32
2134 - 2135: 32
8214 - 687: 32
2739 - 2031: 32
9486 - 8905: 32
2279 - 8057: 32
934 - 4559: 32
4959 - 5452: 32
8988 - 5794: 32
2107 - 9099: 32
8873 - 1324: 32
1798 - 1799: 32
5131 - 2432: 32
3244 - 3245: 32
3250 - 3251: 32
7135 - 8220: 32
3348 - 5774: 32
4445 - 701: 32
8844 - 9998: 32
1150 - 2856: 32
8154 - 9709: 32
5706 - 5259: 32
3421 - 239: 32
5354 - 1414: 32
2482 - 2483: 32
3375 - 3376: 32
9795 - 4863: 32
7512 - 2241: 32
4861 - 4862: 32
4704 - 4319: 32
4839 - 4840: 32
7811 - 7812: 32
9807 - 9808: 32
7830 - 7831: 32
3629 - 175: 32
1901 - 2281: 32
8602 - 8603: 32
2611 - 7656: 32
3691 - 2412: 32
1935 - 5557: 32
1839 - 2151: 32
7989 - 7990: 32
533 - 534: 32
7450 - 7451: 32
8722 - 5771: 32
8619 - 7384: 32
4005 - 7446: 32
7705 - 5904: 32
3250 - 1243: 32
7523 - 7524: 32
7123 - 7124: 32
119 - 5673: 32
9622 - 9623: 32
3102 - 7079: 32
7087 - 7088: 32
5417 - 5418: 32
1118 - 8689: 32
7322 - 7323: 32
540 - 73: 32
5320 - 5321: 32
1347 - 9267: 32
1626 - 5806: 32
1697 - 7501: 32
6688 - 493: 32
6331 - 6332: 32
1517 - 7284: 32
8250 - 8251: 32
5950 - 3941: 32
1341 - 2380: 32
9589 - 3522: 32
6524 - 6525: 32
9509 - 9510: 33
4698 - 8058: 33
7275 - 7276: 33
5960 - 5961: 33
4458 - 9762: 33
3918 - 3015: 33
6325 - 8879: 33
2366 - 4818: 33
6552 - 6070: 33
5595 - 4374: 33
5099 - 5100: 33
4096 - 4097: 33
3680 - 9770: 33
547 - 9340: 33
5006 - 7070: 33
3195 - 5457: 33
2627 - 5072: 33
1789 - 6854: 33
7656 - 5661: 33
8191 - 3818: 33
9399 - 9400: 33
2542 - 2543: 33
5947 - 2575: 33
5642 - 9885: 33
6574 - 2423: 33
3521 - 9106: 33
7328 - 6868: 33
954 - 3848: 33
9902 - 6857: 33
829 - 830: 33
7941 - 2578: 33
5795 - 6030: 33
3809 - 4177: 33
8478 - 7133: 33
7713 - 1629: 33
6450 - 2497: 33
5497 - 700: 33
7950 - 5751: 33
6306 - 493: 33
7124 - 622: 33
9481 - 3986: 33
5763 - 318: 33
6326 - 9766: 33
8430 - 6160: 33
9861 - 9862: 33
9865 - 9866: 33
6966 - 6967: 33
2062 - 3834: 33
8271 - 4893: 33
8357 - 8358: 33
2194 - 6173: 33
7547 - 2712: 33
1105 - 9107: 33
6846 - 6035: 33
668 - 4375: 33
625 - 626: 33
1360 - 1361: 33
4206 - 4207: 33
5741 - 7673: 33
1591 - 1592: 33
90 - 91: 33
6361 - 7266: 33
4926 - 4927: 33
5332 - 5590: 33
152 - 2793: 33
8006 - 8007: 33
9538 - 9345: 33
1271 - 6214: 34
4895 - 4896: 34
6639 - 3637: 34
4462 - 161: 34
7644 - 3598: 34
4727 - 4728: 34
7422 - 9875: 34
3343 - 6285: 34
174 - 9449: 34
2227 - 1164: 34
8876 - 8022: 34
6673 - 6674: 34
6960 - 731: 34
2579 - 2580: 34
3601 - 3602: 34
5 - 6490: 34
899 - 7179: 34
5453 - 5871: 34
6516 - 7680: 34
3720 - 5513: 34
8514 - 8515: 34
5068 - 9265: 34
2459 - 3958: 34
6871 - 6872: 34
2638 - 1488: 34
1176 - 308: 34
2839 - 6169: 34
9397 - 4075: 34
1089 - 1090: 34
5157 - 5158: 34
8400 - 7886: 34
7655 - 6998: 34
1965 - 1315: 34
7456 - 7457: 34
7329 - 4626: 34
5247 - 5248: 34
3676 - 5116: 34
8093 - 7846: 34
4932 - 5803: 34
9493 - 8740: 34
2824 - 6802: 34
6116 - 6351: 34
5596 - 6445: 34
4710 - 2181: 34
369 - 784: 34
7585 - 87: 34
6771 - 249: 34
135 - 7212: 34
1405 - 8555: 34
4990 - 3171: 34
9792 - 8003: 34
1507 - 4072: 34
4448 - 5217: 34
3816 - 9967: 35
4484 - 9288: 35
6189 - 6190: 35
8411 - 7867: 35
5710 - 5711: 35
187 - 8048: 35
6670 - 4062: 35
5565 - 3884: 35
9421 - 8499: 35
5696 - 5697: 35
8871 - 5870: 35
2603 - 2604: 35
2799 - 2800: 35
4893 - 7212: 35
5848 - 5849: 35
1254 - 391: 35
6260 - 6261: 35
832 - 833: 35
8347 - 160: 35
3868 - 3834: 35
5726 - 5727: 35
7184 - 9287: 35
8970 - 8986: 35
3986 - 479: 35
950 - 951: 35
3032 - 3033: 35
2900 - 598: 35
5772 - 5773: 35
9553 - 4281: 35
2823 - 2824: 35
8573 - 8574: 35
9238 - 6926: 35
4614 - 6383: 35
8207 - 418: 35
893 - 8948: 35
4257 - 5830: 35
8585 - 9983: 35
1911 - 1912: 35
5000 - 5001: 35
9908 - 8372: 35
5925 - 23: 35
4950 - 5532: 35
6012 - 5405: 35
7429 - 527: 35
3231 - 219: 35
5135 - 5136: 35
5264 - 3529: 35
2311 - 2312: 35
9367 - 9368: 35
2980 - 1699: 35
319 - 4221: 35
8766 - 8198: 35
9323 - 9371: 35
3477 - 2353: 35
1945 - 1946: 35
851 - 6057: 35
4005 - 4006: 35
7335 - 7336: 35
2955 - 5986: 35
9497 - 9498: 35
1863 - 7753: 35
8973 - 8974: 35
2672 - 1117: 35
3622 - 7530: 35
2775 - 3987: 35
2517 - 2518: 35
8281 - 7202: 35
266 - 9987: 35
2225 - 1467: 35
3553 - 962: 35
3480 - 178: 35
1721 - 1947: 35
6828 - 6829: 35
8669 - 1291: 35
5149 - 4193: 35
6589 - 7416: 35
7701 - 4017: 35
7739 - 671: 35
7918 - 2228: 35
921 - 922: 36
3078 - 3079: 36
8238 - 5536: 36
5187 - 3803: 36
6246 - 6247: 36
7487 - 7488: 36
5792 - 4742: 36
7478 - 7479: 36
3294 - 2615: 36
2063 - 1787: 36
634 - 635: 36
737 - 8975: 36
5236 - 5194: 36
6243 - 769: 36
2311 - 5621: 36
2450 - 2451: 36
4290 - 5308: 36
5420 - 645: 36
1604 - 1605: 36
8851 - 2216: 36
5976 - 9499: 36
5640 - 6460: 36
6711 - 6712: 36
265 - 44: 36
1376 - 9083: 36
444 - 5163: 36
7202 - 7203: 36
3654 - 2397: 36
7002 - 2938: 36
1668 - 5843: 36
4931 - 1033: 36
1073 - 739: 36
131 - 7082: 36
4438 - 4439: 36
7161 - 2235: 36
5316 - 1314: 36
6227 - 5057: 36
2057 - 1708: 36
7008 - 1723: 36
8535 - 9118: 36
4340 - 4341: 36
4739 - 4740: 36
4505 - 7431: 36
4100 - 4101: 36
8259 - 6668: 36
5373 - 5374: 36
3192 - 3193: 36
5777 - 5778: 36
20 - 1327: 36
1165 - 4002: 36
5849 - 5850: 36
6724 - 7504: 36
6722 - 2069: 36
5361 - 5362: 36
64 - 65: 36
5624 - 5625: 36
3583 - 3584: 36
5255 - 5256: 36
4775 - 7760: 36
2969 - 8307: 37
1561 - 1562: 37
7417 - 7418: 37
9320 - 6857: 37
6596 - 928: 37
1607 - 1608: 37
3716 - 3717: 37
1602 - 1603: 37
7966 - 1848: 37
7837 - 7838: 37
8544 - 7696: 37
5191 - 5192: 37
1752 - 6313: 37
8676 - 6458: 37
2539 - 2540: 37
4808 - 3801: 37
6803 - 6804: 37
1923 - 8682: 37
1275 - 6683: 37
4843 - 380: 37
7882 - 23: 37
5787 - 9347: 37
8187 - 8188: 37
4711 - 4712: 37
8535 - 8536: 37
1948 - 6995: 37
2380 - 3657: 37
5674 - 5561: 37
4055 - 8092: 37
644 - 7318: 37
7019 - 2711: 37
5886 - 8319: 37
6591 - 7218: 37
3454 - 9586: 37
7447 - 763: 37
7252 - 7253: 37
6523 - 8943: 37
5280 - 5281: 37
8228 - 4399: 37
6328 - 6329: 37
5573 - 754: 37
5439 - 5440: 37
1632 - 6295: 37
6369 - 6370: 37
893 - 894: 37
7860 - 4526: 37
9346 - 7389: 37
4653 - 9243: 37
1691 - 7251: 38
2743 - 3940: 38
2288 - 8912: 38
6973 - 6974: 38
8473 - 6731: 38
5359 - 5360: 38
781 - 6097: 38
9835 - 9836: 38
8252 - 758: 38
9727 - 9728: 38
4319 - 2331: 38
1989 - 2180: 38
9723 - 9724: 38
9939 - 9940: 38
9599 - 699: 38
7645 - 8939: 38
7681 - 9234: 38
2284 - 2285: 38
9950 - 9951: 38
5508 - 5509: 38
2216 - 2217: 38
4672 - 1155: 38
8910 - 5506: 38
2559 - 5867: 38
8363 - 3764: 38
7624 - 4684: 38
7747 - 1621: 38
3550 - 4252: 38
1548 - 1549: 38
1167 - 3331: 38
4823 - 9443: 38
941 - 942: 38
3300 - 1803: 38
8450 - 9188: 38
4472 - 4473: 38
6809 - 722: 38
8618 - 5619: 38
6584 - 86: 38
6725 - 6726: 38
96 - 8011: 38
1752 - 1753: 38
4266 - 4267: 38
4936 - 9128: 38
8695 - 6217: 38
8497 - 3553: 38
532 - 2814: 38
5769 - 7908: 38
4673 - 4674: 38
4903 - 5061: 38
5571 - 6751: 38
6993 - 5032: 39
4722 - 2931: 39
9952 - 6657: 39
942 - 3836: 39
9061 - 9062: 39
9295 - 9296: 39
4282 - 1962: 39
8934 - 8935: 39
4563 - 1710: 39
2515 - 1772: 39
4165 - 4166: 39
9417 - 9418: 39
4067 - 9200: 39
7981 - 7982: 39
1106 - 1107: 39
1656 - 4938: 39
3137 - 9462: 39
3601 - 3596: 39
5504 - 4353: 39
7213 - 5195: 39
9929 - 9413: 39
9366 - 9367: 39
5414 - 5415: 39
1103 - 5098: 39
8284 - 3371: 39
6168 - 6169: 39
6715 - 6716: 39
5223 - 4529: 39
9434 - 3932: 39
1107 - 7864: 39
2883 - 2679: 39
685 - 5650: 39
621 - 3736: 39
2501 - 2502: 39
6123 - 6124: 39
5976 - 2643: 39
6480 - 6481: 39
7490 - 5299: 39
3969 - 7012: 40
1763 - 1764: 40
2588 - 2589: 40
4779 - 4780: 40
5646 - 5647: 40
7815 - 8865: 40
8648 - 271: 40
6065 - 1531: 40
1807 - 4651: 40
181 - 3628: 40
8877 - 2637: 40
5204 - 7235: 40
4881 - 5030: 40
7147 - 7148: 40
4883 - 5893: 40
362 - 6168: 40
4511 - 7606: 40
9263 - 9264: 40
4018 - 2223: 40
5479 - 5480: 40
805 - 8522: 40
165 - 9898: 40
1378 - 4391: 41
4768 - 9052: 41
961 - 9720: 41
2904 - 3102: 41
6464 - 7295: 41
3582 - 7536: 41
4900 - 7130: 41
5473 - 1860: 41
6640 - 5078: 41
1194 - 9646: 41
5680 - 7105: 41
2659 - 9973: 41
6881 - 6882: 41
5279 - 5280: 41
5371 - 6359: 41
7538 - 7347: 41
5375 - 2085: 41
9053 - 9054: 41
494 - 495: 41
1212 - 6709: 41
7261 - 8966: 41
6043 - 1565: 41
2612 - 8767: 42
7622 - 6101: 42
7485 - 7067: 42
6638 - 7794: 42
2636 - 1485: 42
3964 - 7631: 42
7610 - 217: 42
7380 - 8509: 42
3697 - 3698: 42
3500 - 3077: 42
3467 - 7403: 42
8724 - 5285: 42
5013 - 5014: 42
9518 - 4853: 42
6736 - 2318: 42
4821 - 4822: 42
5100 - 4437: 42
1989 - 1990: 42
6990 - 6991: 42
554 - 2835: 42
6044 - 6045: 42
6701 - 3888: 42
1257 - 1258: 42
9984 - 9985: 42
3530 - 4063: 42
3201 - 3202: 42
2558 - 9119: 42
1039 - 3123: 42
3714 - 3715: 42
5079 - 5279: 42
3999 - 4000: 42
2385 - 7204: 43
3859 - 6855: 43
4075 - 9114: 43
4574 - 3865: 43
5456 - 938: 43
8604 - 3201: 43
7613 - 9899: 43
788 - 789: 43
7014 - 7015: 43
3828 - 9463: 43
4259 - 4260: 43
6349 - 6350: 43
4239 - 756: 43
8172 - 175: 43
8546 - 4498: 43
4456 - 7533: 43
5313 - 3817: 43
5786 - 5787: 43
1025 - 1026: 43
7552 - 9336: 43
4495 - 4496: 43
9066 - 7857: 43
9144 - 1983: 43
9887 - 4872: 44
9726 - 5978: 44
5927 - 5928: 44
1131 - 9299: 44
9881 - 5474: 44
9625 - 7041: 44
9873 - 8341: 44
4911 - 1108: 44
3887 - 9422: 44
7799 - 7517: 44
9894 - 9686: 44
4430 - 4431: 44
4447 - 4448: 44
7976 - 5249: 44
4241 - 2739: 44
3773 - 3774: 44
8777 - 8778: 44
5328 - 9887: 44
8811 - 8812: 44
8367 - 3607: 44
2716 - 2717: 44
5550 - 6012: 44
4258 - 930: 44
2754 - 2755: 45
8882 - 7828: 45
1064 - 600: 45
552 - 553: 45
2783 - 7125: 45
2232 - 2233: 45
935 - 936: 45
772 - 1652: 45
5590 - 3479: 45
2456 - 2457: 45
3629 - 3630: 45
356 - 3239: 45
7974 - 8440: 45
5012 - 5013: 45
3278 - 2134: 45
8752 - 7965: 45
997 - 6962: 45
4788 - 4789: 45
2601 - 7832: 45
2289 - 4959: 45
8285 - 6512: 45
9013 - 5674: 45
6951 - 8082: 45
2100 - 2101: 46
8643 - 8644: 46
8550 - 8551: 46
6217 - 4642: 46
7249 - 9127: 46
7761 - 7762: 46
432 - 433: 46
1067 - 8351: 46
2692 - 4262: 46
4011 - 120: 46
9112 - 7409: 46
2982 - 2035: 46
1883 - 1884: 46
414 - 7696: 46
9181 - 5915: 46
3353 - 6037: 46
9558 - 6963: 46
4463 - 4464: 46
6564 - 6565: 46
8191 - 9057: 46
4516 - 4517: 46
556 - 7775: 46
6078 - 2490: 47
690 - 8655: 47
4939 - 4479: 47
5498 - 114: 47
9432 - 9433: 47
9584 - 9585: 47
2745 - 8404: 47
4813 - 4814: 47
8498 - 8499: 47
1495 - 1496: 47
995 - 996: 47
3210 - 3211: 47
1851 - 1852: 47
9460 - 9750: 47
4421 - 9609: 48
4049 - 4050: 48
7841 - 4869: 48
9794 - 9795: 48
2109 - 2110: 48
4873 - 7264: 48
600 - 9445: 48
70 - 2650: 48
1440 - 4566: 48
7176 - 7177: 48
7394 - 7395: 48
9976 - 9977: 48
2067 - 2068: 48
7698 - 7699: 48
8969 - 260: 48
9143 - 9144: 49
4279 - 1736: 49
9112 - 9113: 49
7678 - 7679: 49
3872 - 3873: 49
4145 - 4146: 49
2973 - 2974: 49
9737 - 3034: 49
5425 - 4315: 49
1688 - 1689: 49
7160 - 7161: 50
5828 - 5829: 50
3394 - 3395: 50
3369 - 3370: 50
9028 - 9029: 50
7270 - 7609: 50
2921 - 2922: 50
1009 - 7433: 50
9099 - 5507: 50
9377 - 135: 50
757 - 8645: 50
4350 - 1099: 50
4733 - 9891: 50
7875 - 3101: 50
8781 - 6740: 50
4135 - 3130: 50
9855 - 3: 50
9829 - 603: 50
7435 - 5436: 50
1054 - 3481: 51
1513 - 3835: 51
6703 - 5549: 51
2392 - 8997: 51
5391 - 79: 51
2600 - 2254: 51
7305 - 7306: 51
5265 - 4967: 51
3834 - 885: 51
6071 - 4324: 51
9162 - 5762: 51
7003 - 5318: 51
9416 - 5848: 51
9700 - 9701: 51
2665 - 6027: 51
118 - 891: 51
683 - 684: 51
7951 - 4215: 51
6746 - 7368: 51
1096 - 5977: 51
5617 - 5618: 52
4083 - 4084: 52
9590 - 3232: 52
6478 - 6479: 52
3917 - 5968: 52
7742 - 8549: 52
1544 - 4088: 52
4663 - 4664: 52
842 - 1822: 52
9636 - 5779: 52
822 - 823: 52
4524 - 1090: 52
6613 - 6614: 53
6823 - 6419: 53
5103 - 7320: 53
6710 - 4528: 53
7618 - 7719: 53
8149 - 497: 53
6152 - 9101: 53
9448 - 1476: 53
3849 - 3850: 53
9131 - 1843: 53
7623 - 7624: 53
4552 - 4553: 53
1807 - 9789: 53
3038 - 7892: 53
1091 - 3514: 53
3109 - 9557: 54
3063 - 1196: 54
4397 - 4398: 54
7795 - 2434: 54
7619 - 539: 54
7104 - 1560: 54
4323 - 2933: 54
4153 - 3486: 55
2550 - 5231: 55
6257 - 3318: 55
9682 - 9683: 55
6358 - 6359: 55
965 - 4546: 55
3272 - 9280: 55
7728 - 2939: 55
745 - 9169: 56
4316 - 8758: 56
4678 - 6805: 56
2457 - 2458: 56
271 - 2678: 56
5343 - 2619: 56
3019 - 3020: 56
5869 - 1180: 56
2610 - 2611: 56
9383 - 9384: 56
442 - 7739: 57
1857 - 5584: 57
8656 - 158: 57
9352 - 4181: 58
8469 - 8470: 58
5448 - 5449: 58
3471 - 3472: 58
6197 - 6198: 59
4559 - 4560: 59
3700 - 3701: 59
2901 - 2902: 59
7175 - 1075: 59
2395 - 6530: 59
287 - 6698: 60
1245 - 1246: 60
4190 - 4191: 61
9980 - 7211: 61
447 - 448: 61
6902 - 2090: 61
5626 - 5627: 62
3010 - 3011: 63
4048 - 4049: 63
9094 - 862: 63
9343 - 9344: 63
1409 - 1410: 64
8113 - 8114: 64
8160 - 8161: 64
8791 - 6776: 65
6243 - 2752: 65
9335 - 3646: 65
6406 - 6407: 66
2499 - 2500: 66
3286 - 3287: 66
8264 - 8265: 67
7891 - 7892: 67
65 - 66: 67
6434 - 941: 67
1558 - 1559: 68
3453 - 3454: 68
624 - 508: 68
7877 - 1698: 69
4437 - 4089: 69
8980 - 8981: 69
8350 - 3060: 70
2964 - 2965: 70
1697 - 1698: 70
9151 - 3687: 70
6051 - 6052: 70
810 - 811: 70
6899 - 6900: 71
3840 - 3841: 71
8672 - 8673: 72
8569 - 5476: 72
179 - 180: 72
1521 - 5444: 73
4056 - 3355: 73
3449 - 3450: 74
9331 - 226: 74
7066 - 7067: 74
8323 - 8324: 74
7246 - 7247: 76
8605 - 6036: 76
7458 - 7459: 78
6334 - 6363: 81
8797 - 8798: 83
Peso total da MST: 150334
